query_kind,query_exam_id,query_id,query_topic_id,query_file,query_line,query_usage,query_subject,query_summary,peer_kind,peer_exam_id,peer_id,peer_file,peer_line,peer_note,compared_field,tier,reason,same_exam,exact_stem,containment,jaccard_stem_keep,jaccard_stem_drop,jaccard_combo_keep,jaccard_combo_drop,tfidf_keep,tfidf_drop,seq_keep,seq_drop,lcs_len,lcs_ratio,expl_seq,gram_containment,choice_hits,choice_ratio,correct_index_same,number_match,shared_numbers,distinctive_shared_numbers,title_jaccard,calc_jaccard,alt_jaccard
learn_example,diver,diver-ear-sinus,diver-ear-sinus,src/lib/data/learn/diver-topics.ts,353,in_use,高気圧障害,耳・副鼻腔の障害,multiple_choice,diver,09e52987-e0a7-42fe-9a35-d87433ed5a65,supabase/migrations/20260903120000_diver_2025_10_questions.sql,597,公益財団法人安全衛生技術試験協会 令和7年10月公表 潜水士試験 問26,learn_fields,LOW,shared_topic_vocabulary,True,False,False,0.0085,0.0085,0.1605,0.1605,0.4873,0.4873,0.0679,0.0679,9,0.0373,0.0,0.1718,0,0.0,False,none,,,0.08,0.0,0.011
learn_example,diver,diver-entrapment-drowning,diver-entrapment-drowning,src/lib/data/learn/diver-topics.ts,158,in_use,潜水業務,水中拘束と溺れの予防,multiple_choice,diver,b9a9bc96-0947-4348-9fec-e5f5c1dd79c8,supabase/migrations/20260903120000_diver_2025_10_questions.sql,239,公益財団法人安全衛生技術試験協会 令和7年10月公表 潜水士試験 問9,learn_fields,LOW,terminology_or_boilerplate,True,False,False,0.0068,0.0068,0.1608,0.1608,0.3733,0.3733,0.0375,0.0375,6,0.0199,0.0,0.189,0,0.0,False,none,,,0.087,0.0,0.0
learn_example,diver,diver-equipment,diver-equipment,src/lib/data/learn/diver-topics.ts,284,in_use,送気、潜降及び浮上,潜水業務の装備・器具,multiple_choice,diver,2ebf9ec9-44cd-4447-8703-155a55c3805e,supabase/migrations/20260903120000_diver_2025_10_questions.sql,471,公益財団法人安全衛生技術試験協会 令和7年10月公表 潜水士試験 問20,learn_fields,LOW,terminology_or_boilerplate,True,False,False,0.0033,0.0033,0.1865,0.1879,0.4636,0.4612,0.0564,0.0559,9,0.0307,0.0,0.2168,0,0.0,False,subset,1|2,,0.069,0.0,0.0
learn_example,diver,diver-fullface-gear,diver-fullface-gear,src/lib/data/learn/diver-topics.ts,273,in_use,送気、潜降及び浮上,全面マスク式潜水の装備,multiple_choice,diver,d32d7a5f-967a-4866-aa97-f390096295b3,supabase/migrations/20260903120000_diver_2025_10_questions.sql,450,公益財団法人安全衛生技術試験協会 令和7年10月公表 潜水士試験 問19,learn_fields,LOW,shared_topic_vocabulary,True,False,False,0.0128,0.0128,0.1366,0.1366,0.4541,0.4541,0.0635,0.0635,8,0.0336,0.0,0.7273,0,0.0,False,none,,,0.75,0.0,0.0
learn_example,diver,diver-gas-partial-pressure,diver-gas-partial-pressure,src/lib/data/learn/diver-topics.ts,507,in_use,関係法令,吸入ガス分圧の制限,multiple_choice,pressure_chamber,f259a2e3-32a1-4a95-bdd9-02942d73cc59,supabase/migrations/20260904120000_pressure_chamber_2025_10_questions.sql,804,公益財団法人安全衛生技術試験協会 令和7年10月公表 高圧室内作業主任者試験 問36,learn_fields,LOW,shared_topic_vocabulary,False,False,False,0.0,0.0,0.1243,0.1039,0.5407,0.5818,0.0232,0.0229,4,0.0127,0.0,0.1187,0,0.0,False,partial,18|160|220|400,220,0.0606,0.152,0.0
learn_example,diver,diver-health-exam,diver-health-exam,src/lib/data/learn/diver-topics.ts,474,in_use,関係法令,高気圧業務健康診断,multiple_choice,diver,914f1735-a033-4a4a-9fd6-1e5c8d4d9a0a,supabase/migrations/20260903120100_diver_2026_04_questions.sql,827,公益財団法人安全衛生技術試験協会 令和8年4月公表 潜水士試験 問37,learn_fields,LOW,terminology_or_boilerplate,True,False,False,0.06,0.0594,0.1419,0.1474,0.397,0.4008,0.1441,0.1404,24,0.0819,0.0,0.4865,0,0.0,False,full,1|3|5|6|10,,0.1842,0.0,0.0
learn_example,diver,diver-helmet-ascent,diver-helmet-ascent,src/lib/data/learn/diver-topics.ts,227,in_use,送気、潜降及び浮上,ヘルメット式潜水の浮上方法,multiple_choice,diver,9db75fac-6ae9-4226-b7b3-46913ffa8eb2,supabase/migrations/20260903120000_diver_2025_10_questions.sql,366,公益財団法人安全衛生技術試験協会 令和7年10月公表 潜水士試験 問15,learn_fields,LOW,terminology_or_boilerplate,True,False,False,0.0243,0.0242,0.1417,0.1436,0.3811,0.3792,0.1397,0.1382,19,0.0809,0.0,0.1765,0,0.0,False,subset,3|10,,0.15,0.0,0.0
learn_example,diver,diver-helmet-parts,diver-helmet-parts,src/lib/data/learn/diver-topics.ts,250,in_use,送気、潜降及び浮上,ヘルメット式潜水器の構造,multiple_choice,diver,bdd01db6-bba1-4903-b3fa-783522842038,supabase/migrations/20260903120000_diver_2025_10_questions.sql,408,公益財団法人安全衛生技術試験協会 令和7年10月公表 潜水士試験 問17,learn_fields,LOW,terminology_or_boilerplate,True,False,False,0.0187,0.0187,0.1342,0.1342,0.3857,0.3857,0.1083,0.1083,19,0.0638,0.0,0.1875,0,0.0,False,none,,,0.16,0.0,0.0855
learn_example,diver,diver-license,diver-license,src/lib/data/learn/diver-topics.ts,496,in_use,関係法令,潜水士免許制度,multiple_choice,diver,8bbff369-ad81-4268-927d-3cd41bd2ac4c,supabase/migrations/20260903120100_diver_2026_04_questions.sql,873,公益財団法人安全衛生技術試験協会 令和8年4月公表 潜水士試験 問39,learn_fields,LOW,shared_topic_vocabulary,True,False,False,0.3172,0.3247,0.3018,0.3089,0.6774,0.6819,0.4652,0.485,107,0.4367,0.0,0.4973,0,0.0,False,partial,20,,0.0167,0.0,0.0
learn_example,diver,diver-mandatory-gear,diver-mandatory-gear,src/lib/data/learn/diver-topics.ts,463,in_use,関係法令,携行・着用義務のある器具,multiple_choice,diver,da75c341-4af0-44a7-ad27-64d7c614bbdf,supabase/migrations/20260903120000_diver_2025_10_questions.sql,807,公益財団法人安全衛生技術試験協会 令和7年10月公表 潜水士試験 問36,learn_fields,LOW,terminology_or_boilerplate,True,False,False,0.0235,0.0233,0.1246,0.1237,0.4066,0.4063,0.0709,0.0703,9,0.0427,0.0,0.1202,0,0.0,False,none,,,0.0,0.0,0.0
learn_example,diver,diver-nervous-system,diver-nervous-system,src/lib/data/learn/diver-topics.ts,319,in_use,高気圧障害,神経系の構造,multiple_choice,diver,6d639189-9b4b-4bdc-9f2b-121b22329fe4,supabase/migrations/20260903120000_diver_2025_10_questions.sql,534,公益財団法人安全衛生技術試験協会 令和7年10月公表 潜水士試験 問23,learn_fields,LOW,terminology_or_boilerplate,True,False,False,0.0041,0.0041,0.1205,0.1205,0.3612,0.3612,0.0382,0.0382,5,0.0202,0.0,0.1345,0,0.0,False,none,,,0.0667,0.0,0.0
learn_example,diver,diver-scuba-descent,diver-scuba-descent,src/lib/data/learn/diver-topics.ts,216,in_use,送気、潜降及び浮上,スクーバ式潜水の潜降方法,multiple_choice,diver,3dee9042-66c6-48b8-b754-9771b9156e5c,supabase/migrations/20260903120000_diver_2025_10_questions.sql,345,公益財団法人安全衛生技術試験協会 令和7年10月公表 潜水士試験 問14,learn_fields,LOW,terminology_or_boilerplate,True,False,False,0.0,0.0,0.1368,0.1371,0.3909,0.3931,0.0399,0.0399,6,0.022,0.0,0.1493,0,0.0,False,none,,,0.129,0.0,0.0
learn_example,diver,diver-scuba-gear,diver-scuba-gear,src/lib/data/learn/diver-topics.ts,262,in_use,送気、潜降及び浮上,スクーバ式潜水の装備(ボンベ・圧力調整器),multiple_choice,diver,04751156-7a32-42d1-bc4e-107b3a183513,supabase/migrations/20260903120000_diver_2025_10_questions.sql,429,公益財団法人安全衛生技術試験協会 令和7年10月公表 潜水士試験 問18,learn_fields,LOW,shared_topic_vocabulary,True,False,False,0.0,0.0,0.1957,0.1952,0.5482,0.5454,0.035,0.0351,5,0.0188,0.0,0.3529,0,0.0,False,subset,19.6,19.6,0.2692,0.0295,0.0
learn_example,diver,diver-tender,diver-tender,src/lib/data/learn/diver-topics.ts,452,in_use,関係法令,連絡員の役割,multiple_choice,diver,ec6060ad-5543-472c-9a12-e4bff9615421,supabase/migrations/20260903120000_diver_2025_10_questions.sql,786,公益財団法人安全衛生技術試験協会 令和7年10月公表 潜水士試験 問35,learn_fields,LOW,terminology_or_boilerplate,True,False,False,0.0208,0.0206,0.1948,0.1986,0.4523,0.4535,0.1375,0.1358,22,0.0767,0.0,0.2327,0,0.0,False,full,1|2,,0.0294,0.0,0.0
multiple_choice,hygiene,27b9983d-39ad-4bd0-a3a2-b781259dd26f,,supabase/migrations/20260904081327_hygiene_original_questions.sql,27,in_use,関係法令(有害業務に係るもの以外のもの),常時使用する労働者数と衛生管理者の選任について、法令上正しいものはどれ…,multiple_choice,hygiene,52135ad2-f09d-4a4b-a2dc-031c4859d4a6,supabase/migrations/0004_past_exam_questions.sql,1799,公益財団法人安全衛生技術試験協会 令和8年4月公表 第二種衛生管理者試験 問1,stem+choices,LOW,short_topic_header,True,False,False,0.0727,0.0727,0.1612,0.1447,0.5673,0.616,0.3385,0.3385,11,0.2619,0.0,0.2,0,0.0,True,partial,50|100|300,,0.0,0.0,0.0
multiple_choice,hygiene,5e25a8b0-fb5f-4598-b387-05740efc2355,,supabase/migrations/20260904083023_hygiene_type1_exclusive_questions.sql,199,in_use,労働衛生(有害業務に係るもの以外のもの),事務室にいる労働者1人当たりの二酸化炭素発生量を毎時0.018m3、室…,multiple_choice,hygiene,379fbb75-d883-4708-9f08-8704a7a1a6e6,supabase/migrations/0004_past_exam_questions.sql,711,公益財団法人安全衛生技術試験協会 令和8年4月公表 第一種衛生管理者試験 問33,stem+choices,LOW,terminology_or_boilerplate,True,False,False,0.1366,0.1586,0.1224,0.1558,0.3412,0.4168,0.3,0.37,33,0.2661,0.0,0.1928,0,0.0,False,partial,1|3|18|0.018,0.018,0.0,0.0,0.0
multiple_choice,hygiene,a6c26069-5acb-4c53-bb2f-ff1f8a5d8b23,,supabase/migrations/20260904081327_hygiene_original_questions.sql,1138,in_use,労働生理,神経系について、正しいものはどれか。,multiple_choice,hygiene,bf861a77-76db-4c50-893e-0d6cbad25924,supabase/migrations/0004_past_exam_questions.sql,788,公益財団法人安全衛生技術試験協会 令和8年4月公表 第一種衛生管理者試験 問37,stem+choices,LOW,short_topic_header,True,False,False,0.25,0.25,0.1414,0.1414,0.3448,0.3448,0.5714,0.5714,4,0.5714,0.0,0.25,0,0.0,True,none,,,0.0,0.0,0.0
multiple_choice,hygiene,abe36b46-fe95-4b50-9c7e-ae741d84eb1a,,supabase/migrations/20260904081327_hygiene_original_questions.sql,135,in_use,関係法令(有害業務に係るもの以外のもの),入社日から6か月間継続勤務し、全労働日の8割以上出勤した通常の労働者に…,multiple_choice,hygiene,a3b53f66-c155-479f-a0e9-c77dab0729a1,supabase/migrations/0004_past_exam_questions.sql,1455,公益財団法人安全衛生技術試験協会 令和7年10月公表 第一種衛生管理者試験 問27,stem+choices,LOW,terminology_or_boilerplate,True,False,False,0.1486,0.1656,0.1609,0.1835,0.4337,0.6648,0.2951,0.31,27,0.2109,0.0,0.3077,0,0.0,False,partial,6|8|10|12,,0.0,0.0,0.0
multiple_choice,hygiene,c854107e-b713-48e1-8d2a-a05b9493508f,,supabase/migrations/20260904083023_hygiene_type1_exclusive_questions.sql,10,in_use,関係法令(有害業務に係るもの以外のもの),専任の衛生管理者を選任しなければならないものとして、法令上正しいものは…,multiple_choice,hygiene,52135ad2-f09d-4a4b-a2dc-031c4859d4a6,supabase/migrations/0004_past_exam_questions.sql,1799,公益財団法人安全衛生技術試験協会 令和8年4月公表 第二種衛生管理者試験 問1,stem+choices,LOW,short_topic_header,True,False,False,0.1296,0.1296,0.2168,0.1972,0.5803,0.6175,0.3881,0.3881,13,0.3095,0.0,0.8636,0,0.0,True,subset,1|50|000|100|300,,0.0,0.0,0.0
multiple_choice,hygiene,d518d98f-ecee-4ddd-8cbc-751619195131,,supabase/migrations/20260904083023_hygiene_type1_exclusive_questions.sql,37,in_use,関係法令(有害業務に係るもの以外のもの),専属の産業医を選任しなければならない事業場として、正しいものはどれか。,multiple_choice,hygiene,52135ad2-f09d-4a4b-a2dc-031c4859d4a6,supabase/migrations/0004_past_exam_questions.sql,1799,公益財団法人安全衛生技術試験協会 令和8年4月公表 第二種衛生管理者試験 問1,stem+choices,LOW,short_topic_header,True,False,False,0.0345,0.0345,0.2009,0.1818,0.53,0.5834,0.2727,0.2727,9,0.2143,0.0,0.7143,0,0.0,True,partial,1|50|000|300,,0.0,0.0,0.0
multiple_choice,hygiene,generated:0009_original_questions_batch1.sql:6,,supabase/migrations/0009_original_questions_batch1.sql,80,unused,関係法令(有害業務に係るものを除く),健康診断の結果、異常の所見があると診断された労働者について、事業者が行…,multiple_choice,pressure_chamber,eeb35d8e-ea2f-4a99-86b1-68a249063a54,supabase/migrations/20260904120000_pressure_chamber_2025_10_questions.sql,867,公益財団法人安全衛生技術試験協会 令和7年10月公表 高圧室内作業主任者試験 問39,stem+choices,LOW,terminology_or_boilerplate,False,False,False,0.0678,0.0678,0.1758,0.1805,0.4391,0.4475,0.3478,0.3478,12,0.2553,0.0,0.5909,0,0.0,False,subset,1|3,,0.0,0.0,0.0
learn_example,hygiene,health-checkup-records,health-checkup-records,src/lib/data/learn-content.ts,549,in_use,関係法令(有害業務に係るもの以外のもの),健康診断の種類と記録の保存期間,multiple_choice,pressure_chamber,eeb35d8e-ea2f-4a99-86b1-68a249063a54,supabase/migrations/20260904120000_pressure_chamber_2025_10_questions.sql,867,公益財団法人安全衛生技術試験協会 令和7年10月公表 高圧室内作業主任者試験 問39,learn_fields,LOW,terminology_or_boilerplate,False,False,False,0.0105,0.0107,0.0801,0.0864,0.4529,0.4521,0.0615,0.0593,14,0.0323,0.0,0.1111,0,0.0,False,subset,1|3|5|6,,0.069,0.0,0.0
learn_example,hygiene,hygiene-manager-appointment,hygiene-manager-appointment,src/lib/data/learn-content.ts,478,in_use,関係法令(有害業務に係るもの以外のもの),衛生管理者の選任基準,multiple_choice,hygiene,3a63b701-2a3c-4771-855b-36b750b4883e,supabase/migrations/0004_past_exam_questions.sql,2379,公益財団法人安全衛生技術試験協会 令和7年10月公表 第二種衛生管理者試験 問1,learn_fields,LOW,shared_topic_vocabulary,True,False,False,0.0148,0.0152,0.1165,0.1092,0.5006,0.553,0.0371,0.0366,9,0.0203,0.0,0.1211,0,0.0,False,partial,1|30|50|000|500,,0.0952,0.0,0.0
learn_example,hygiene,industrial-physician-appointment,industrial-physician-appointment,src/lib/data/learn-content.ts,516,in_use,関係法令(有害業務に係るもの以外のもの),産業医・総括安全衛生管理者の選任基準,multiple_choice,hygiene,3a63b701-2a3c-4771-855b-36b750b4883e,supabase/migrations/0004_past_exam_questions.sql,2379,公益財団法人安全衛生技術試験協会 令和7年10月公表 第二種衛生管理者試験 問1,learn_fields,LOW,shared_topic_vocabulary,True,False,False,0.0175,0.0179,0.1134,0.1031,0.5213,0.5538,0.083,0.0828,21,0.0453,0.0,0.1207,0,0.0,False,partial,1|2|50|000|500,,0.1042,0.0,0.0
learn_example,hygiene,lifting-posture,lifting-posture,src/lib/data/learn-content.ts,450,in_use,労働衛生(有害業務を含む),腰痛予防対策,multiple_choice,hygiene,266aa559-362c-4085-aa5c-555c7363c6c7,supabase/migrations/0004_past_exam_questions.sql,692,公益財団法人安全衛生技術試験協会 令和8年4月公表 第一種衛生管理者試験 問32,learn_fields,LOW,terminology_or_boilerplate,True,False,False,0.0395,0.0395,0.1343,0.1371,0.4799,0.4778,0.1074,0.1065,32,0.0582,0.0,0.4722,0,0.0,False,subset,6|18|40,,0.1111,0.0,0.0124
learn_example,hygiene,nervous-system,nervous-system,src/lib/data/learn-content.ts,198,in_use,労働生理,神経系の基本構造,multiple_choice,hygiene,59b64bfe-e756-497f-8464-bc27fdb5c0d7,supabase/migrations/0004_past_exam_questions.sql,1723,公益財団法人安全衛生技術試験協会 令和7年10月公表 第一種衛生管理者試験 問41,learn_fields,LOW,shared_topic_vocabulary,True,False,False,0.0045,0.0045,0.1532,0.1524,0.5263,0.5254,0.0281,0.0281,7,0.0143,0.0,0.25,0,0.0,False,none,,,0.1,0.0,0.0383
learn_example,hygiene,paid-leave,paid-leave,src/lib/data/learn-content.ts,611,in_use,関係法令(有害業務に係るもの以外のもの),年次有給休暇の付与日数,multiple_choice,hygiene,71dfffae-d042-430a-ab93-b29221a598ba,supabase/migrations/0004_past_exam_questions.sql,574,公益財団法人安全衛生技術試験協会 令和8年4月公表 第一種衛生管理者試験 問26,learn_fields,LOW,terminology_or_boilerplate,True,False,False,0.0962,0.1269,0.0917,0.1238,0.4246,0.5259,0.12,0.1262,30,0.0806,0.0,0.2397,0,0.0,False,partial,1|2|3|5|6|8|20,,0.0328,0.0,0.0
learn_example,hygiene,thermoregulation,thermoregulation,src/lib/data/learn-content.ts,268,in_use,労働生理,体温調節のしくみ,multiple_choice,hygiene,1ab9155c-f653-4900-bfcc-8fd5d1cde2ee,supabase/migrations/0004_past_exam_questions.sql,883,公益財団法人安全衛生技術試験協会 令和8年4月公表 第一種衛生管理者試験 問42,learn_fields,LOW,terminology_or_boilerplate,True,False,False,0.0039,0.0039,0.1349,0.1383,0.4032,0.4069,0.0241,0.024,7,0.0122,0.0,0.2,0,0.0,False,full,1|70|100,,0.2,0.0,0.0095
learn_example,hygiene,wbgt,wbgt,src/lib/data/learn-content.ts,436,in_use,労働衛生(有害業務を含む),温熱環境とWBGT,multiple_choice,hygiene,2f7a8096-e81f-4c3a-9019-67dfdf047a31,supabase/migrations/0004_past_exam_questions.sql,616,公益財団法人安全衛生技術試験協会 令和8年4月公表 第一種衛生管理者試験 問28,learn_fields,LOW,shared_topic_vocabulary,True,False,False,0.0,0.0,0.1954,0.1948,0.602,0.6006,0.0176,0.0176,5,0.0089,0.0,0.2023,0,0.0,False,none,,,0.0,0.0,0.0175
learn_example,hygiene,working-hours-rest,working-hours-rest,src/lib/data/learn-content.ts,575,in_use,関係法令(有害業務に係るもの以外のもの),労働時間・休憩・休日の基本ルール,multiple_choice,hygiene,b7e4ebc5-b28e-4402-ba60-f02af38fa848,supabase/migrations/0004_past_exam_questions.sql,1436,公益財団法人安全衛生技術試験協会 令和7年10月公表 第一種衛生管理者試験 問26,learn_fields,LOW,terminology_or_boilerplate,True,False,False,0.0155,0.0164,0.1257,0.1481,0.4717,0.5167,0.0553,0.0523,13,0.0288,0.0,0.2,0,0.0,False,partial,1|6|8|60,,0.08,0.0,0.0
multiple_choice,mobile_crane,1bb6a93e-6736-4048-8ab0-31958054d561,,supabase/migrations/20260904092212_mobile_crane_original_questions.sql,4,in_use,移動式クレーンに関する知識,移動式クレーンの種類と型式に関する記述として、適切なものはどれか。,multiple_choice,mobile_crane,1d6c3e86-335c-48ef-932c-d6c934fe48b5,supabase/migrations/20260902133100_mobile_crane_2025_10_questions.sql,24,公益財団法人安全衛生技術試験協会 令和7年10月公表 移動式クレーン運転士試験 問2,stem+choices,LOW,short_topic_header,True,False,False,0.4516,0.4516,0.1299,0.1293,0.3297,0.3291,0.8163,0.8163,20,0.7143,0.0,0.6667,0,0.0,False,none,,,0.0,0.0,0.0
multiple_choice,mobile_crane,45f7977f-2c97-4b07-bea5-ebd3b89f6c2a,,supabase/migrations/20260904092212_mobile_crane_original_questions.sql,603,in_use,関係法令,運転及び玉掛け資格に関する記述として、適切なものはどれか。,multiple_choice,crane_all,957e7fc0-6300-4e88-b580-0db230b757fc,supabase/migrations/20260901120100_crane_all_past_exam_questions.sql,1328,公益財団法人安全衛生技術試験協会 令和8年4月公表 クレーン・デリック運転士（限定なし）試験 問19,stem+choices,LOW,short_topic_header,False,False,False,0.3529,0.3529,0.1298,0.1423,0.2332,0.318,0.64,0.64,16,0.5,0.0,0.6667,0,0.0,True,partial,4|6,,0.0,0.0,0.0
multiple_choice,mobile_crane,5e57b6ad-8711-4672-a364-80573c3ef59f,,supabase/migrations/20260904092212_mobile_crane_original_questions.sql,1062,in_use,移動式クレーンの運転のために必要な力学に関する知識,動滑車を支えるロープ部分が4本ある理想的な滑車装置で、12kNの荷をつ…,multiple_choice,crane_all,aabc38c2-5ed8-4aee-a813-923b24372eac,supabase/migrations/20260901120100_crane_all_past_exam_questions.sql,1602,公益財団法人安全衛生技術試験協会 令和8年4月公表 クレーン・デリック運転士（限定なし）試験 問32,stem+choices,LOW,terminology_or_boilerplate,False,False,False,0.0226,0.0296,0.0823,0.0634,0.4287,0.664,0.1549,0.1733,11,0.1183,0.0,0.0435,0,0.0,False,partial,2|4|6|12,,0.0,0.0,0.0
multiple_choice,mobile_crane,7500a9be-dfd0-4566-8b51-f79152099655,,supabase/migrations/20260904092212_mobile_crane_original_questions.sql,31,in_use,移動式クレーンに関する知識,移動式クレーンに関する用語の説明として、適切なものはどれか。,multiple_choice,crane_all,6544cbe0-ecb4-4839-8e9b-5ac6de8dfe27,supabase/migrations/20260901120100_crane_all_past_exam_questions.sql,69,公益財団法人安全衛生技術試験協会 令和7年10月公表 クレーン・デリック運転士（限定なし）試験 問1,stem+choices,LOW,short_topic_header,False,False,False,0.3462,0.3462,0.156,0.156,0.4007,0.4007,0.6667,0.6667,13,0.619,0.0,0.4667,0,0.0,False,none,,,0.0,0.0,0.0
multiple_choice,mobile_crane,9b1b2a94-6a07-4d54-8cef-fba99f0e2945,,supabase/migrations/20260904092212_mobile_crane_original_questions.sql,166,in_use,移動式クレーンに関する知識,ワイヤロープのより方及び点検に関する記述として、適切なものはどれか。,multiple_choice,cargo_gear,08294c85-e1cb-4248-a2c1-824e5b4b3242,supabase/migrations/20260904130100_cargo_gear_2026_04_questions.sql,111,公益財団法人安全衛生技術試験協会 令和8年4月公表 揚貨装置運転士試験 問3,stem+choices,LOW,short_topic_header,False,False,False,0.3333,0.3333,0.1273,0.1262,0.496,0.4962,0.6364,0.6364,14,0.6364,0.0,0.6316,0,0.0,False,none,,,0.0,0.0,0.0
multiple_choice,mobile_crane,bf1bd7e3-82a4-4d72-bbbe-8d9215e552b3,,supabase/migrations/20260904092212_mobile_crane_original_questions.sql,1035,in_use,移動式クレーンの運転のために必要な力学に関する知識,"質量2,000kgの荷を左右対称の2本のロープでつる。ロープ間角度60…",multiple_choice,crane_all,fa56ef51-2c32-435e-9645-08b4386c49d6,supabase/migrations/20260901120100_crane_all_past_exam_questions.sql,871,公益財団法人安全衛生技術試験協会 令和7年10月公表 クレーン・デリック運転士（限定なし）試験 問38,stem+choices,LOW,statutory_or_formula_numbers,False,False,False,0.1553,0.2078,0.1436,0.2222,0.2296,0.3537,0.4513,0.5094,44,0.3385,0.0,0.2742,0,0.0,False,partial,1|2|9.8,,0.0,0.0,0.0
multiple_choice,mobile_crane,f5c03d95-5e27-45cd-be71-d81aa63555f5,,supabase/migrations/20260904092212_mobile_crane_original_questions.sql,193,in_use,移動式クレーンに関する知識,移動式クレーンの安全装置に関する記述として、適切なものはどれか。,multiple_choice,mobile_crane,6cb3a30e-bf27-48e9-a028-62d9ddd775db,supabase/migrations/20260902140000_mobile_crane_2026_04_questions.sql,153,公益財団法人安全衛生技術試験協会 令和8年4月公表 移動式クレーン運転士試験 問8,stem+choices,LOW,short_topic_header,True,False,False,0.5333,0.5333,0.1402,0.1402,0.3685,0.3685,0.8,0.8,20,0.6667,0.0,0.8235,0,0.0,True,none,,,0.0,0.0,0.0
learn_example,mobile_crane,mobile-crawler-undercarriage,mobile-crawler-undercarriage,src/lib/data/learn/mobile-crane-topics.ts,88,in_use,移動式クレーンに関する知識,クローラクレーンの下部走行体,multiple_choice,mobile_crane,3cbe1b73-f723-4ad2-a641-bec17aebc245,supabase/migrations/20260902133100_mobile_crane_2025_10_questions.sql,66,公益財団法人安全衛生技術試験協会 令和7年10月公表 移動式クレーン運転士試験 問4,learn_fields,LOW,shared_topic_vocabulary,True,False,False,0.0119,0.0118,0.2683,0.2713,0.7025,0.7027,0.0517,0.0509,10,0.0273,0.0,0.3333,0,0.0,False,full,2|9.8,,0.16,0.0,0.0268
learn_example,mobile_crane,mobile-electric-shock,mobile-electric-shock,src/lib/data/learn/mobile-crane-topics.ts,305,in_use,原動機及び電気に関する知識,感電とその防止,multiple_choice,mobile_crane,2ee7ed87-0b44-4600-9ebb-a7eaab272692,supabase/migrations/20260902140000_mobile_crane_2026_04_questions.sql,408,公益財団法人安全衛生技術試験協会 令和8年4月公表 移動式クレーン運転士試験 問20,learn_fields,LOW,terminology_or_boilerplate,True,False,False,0.0032,0.0031,0.1783,0.1812,0.4462,0.4386,0.0678,0.0667,12,0.0365,0.0,0.2386,0,0.0,False,full,1|50,,0.0769,0.0,0.0
learn_example,mobile_crane,mobile-electricity-basics,mobile-electricity-basics,src/lib/data/learn/mobile-crane-topics.ts,292,in_use,原動機及び電気に関する知識,電気の基礎(交流・直流・送配電),multiple_choice,mobile_crane,57717975-392a-4124-b881-2e4c8b9f2b63,supabase/migrations/20260902140000_mobile_crane_2026_04_questions.sql,387,公益財団法人安全衛生技術試験協会 令和8年4月公表 移動式クレーン運転士試験 問19,learn_fields,LOW,terminology_or_boilerplate,True,False,False,0.0,0.0,0.1636,0.1572,0.4561,0.4488,0.0081,0.008,1,0.0043,0.0,0.1731,0,0.0,False,full,50|60|200|400,,0.0,0.0,0.0
learn_example,mobile_crane,mobile-engine-electrical,mobile-engine-electrical,src/lib/data/learn/mobile-crane-topics.ts,211,in_use,原動機及び電気に関する知識,エンジン電装品,multiple_choice,mobile_crane,1dc0d658-f763-4dc9-b6a6-980f85b5e555,supabase/migrations/20260902140000_mobile_crane_2026_04_questions.sql,240,公益財団法人安全衛生技術試験協会 令和8年4月公表 移動式クレーン運転士試験 問12,learn_fields,LOW,shared_topic_vocabulary,True,False,False,0.0211,0.021,0.29,0.2918,0.678,0.6762,0.0878,0.0875,14,0.0504,0.0,0.3925,0,0.0,False,full,24,,0.0488,0.0,0.0
learn_example,mobile_crane,mobile-friction,mobile-friction,src/lib/data/learn/mobile-crane-topics.ts,503,in_use,移動式クレーンの運転のために必要な力学に関する知識,摩擦力,multiple_choice,crane_all,dfaa80b5-3e23-4994-9083-1448d2a6f228,supabase/migrations/20260901120100_crane_all_past_exam_questions.sql,1687,公益財団法人安全衛生技術試験協会 令和8年4月公表 クレーン・デリック運転士（限定なし）試験 問36,learn_fields,LOW,shared_topic_vocabulary,False,False,False,0.0096,0.0096,0.1277,0.1286,0.6012,0.5904,0.0761,0.0752,15,0.0407,0.0,0.1364,0,0.0,False,none,,,0.0435,0.0,0.0
learn_example,mobile_crane,mobile-hoist-clutch-brake,mobile-hoist-clutch-brake,src/lib/data/learn/mobile-crane-topics.ts,116,in_use,移動式クレーンに関する知識,巻上装置とクラッチ・ブレーキ,multiple_choice,mobile_crane,f928f3a7-c739-46af-af03-1e6dff4ec29a,supabase/migrations/20260902140000_mobile_crane_2026_04_questions.sql,90,公益財団法人安全衛生技術試験協会 令和8年4月公表 移動式クレーン運転士試験 問5,learn_fields,LOW,shared_topic_vocabulary,True,False,False,0.0128,0.0128,0.2261,0.2261,0.6286,0.6286,0.0814,0.0814,14,0.0443,0.0,0.2871,0,0.0,False,none,,,0.0588,0.0,0.0375
